Operacao,TamanhoEntrada,TempoExecucao(ns),MemoriaUso(bytes)
I,4071775,100,0
I,4071780,100,0
I,4071785,100,0
I,4071790,100,0
I,4071795,100,0
I,4071800,100,0
I,4071805,100,0
I,4071810,100,0
I,4071815,100,0
I,4071820,100,0
I,4071825,100,0
I,4071830,100,0
I,4071835,100,0
I,4071840,100,0
I,4071845,100,0
I,4071850,100,0
I,4071855,100,0
I,4071860,100,0
I,4071865,100,0
I,4071870,100,0
I,4071875,100,0
I,4071880,100,0
I,4071885,0,0
I,4071890,100,0
I,4071895,100,0
I,4071900,100,0
I,4071905,100,0
I,4071910,100,0
I,4071915,100,0
I,4071920,100,0
I,4071925,100,0
I,4071930,100,0
I,4071935,100,0
I,4071940,100,0
I,4071945,100,0
I,4071950,100,0
I,4071955,100,0
I,4071960,100,0
I,4071965,100,0
I,4071970,100,0
I,4071975,100,0
I,4071980,100,0
I,4071985,100,0
I,4071990,100,0
I,4071995,100,0
I,4072000,100,0
I,4072005,100,0
I,4072010,100,0
I,4072015,100,0
I,4072020,100,0
I,4072025,100,0
I,4072030,100,0
I,4072035,100,0
I,4072040,100,0
I,4072045,100,0
I,4072050,100,0
I,4072055,100,0
I,4072060,100,0
I,4072065,100,0
I,4072070,100,0
I,4072075,100,0
I,4072080,100,0
I,4072085,100,0
I,4072090,100,0
I,4072095,100,0
I,4072100,100,0
I,4072105,100,0
I,4072110,100,0
I,4072115,100,0
I,4072120,100,0
I,4072125,100,0
I,4072130,100,0
I,4072135,100,0
I,4072140,100,0
I,4072145,100,0
I,4072150,100,0
I,4072155,100,0
I,4072160,100,0
I,4072165,100,0
I,4072170,100,0
I,4072175,100,0
I,4072180,100,0
I,4072185,100,0
I,4072190,100,0
I,4072195,100,0
I,4072200,100,0
I,4072205,100,0
I,4072210,100,0
I,4072215,100,0
I,4072220,100,0
I,4072225,100,0
I,4072230,100,0
I,4072235,100,0
I,4072240,100,0
I,4072245,100,0
I,4072250,100,0
I,4072255,100,0
I,4072260,100,0
I,4072265,100,0
I,4072270,100,0
I,4072275,100,0
I,4072280,100,0
I,4072285,100,0
I,4072290,100,0
I,4072295,100,0
I,4072300,100,0
I,4072305,100,0
I,4072310,100,0
I,4072315,100,0
I,4072320,100,0
I,4072325,100,0
I,4072330,100,0
I,4072335,100,0
I,4072340,100,0
I,4072345,100,0
I,4072350,100,0
I,4072355,100,0
I,4072360,100,0
I,4072365,100,0
I,4072370,100,0
I,4072375,100,0
I,4072380,100,0
I,4072385,100,0
I,4072390,100,0
I,4072395,100,0
I,4072400,100,0
I,4072405,100,0
I,4072410,100,0
I,4072415,100,0
I,4072420,100,0
I,4072425,100,0
I,4072430,100,0
I,4072435,100,0
I,4072440,100,0
I,4072445,100,0
I,4072450,100,0
I,4072455,100,0
I,4072460,100,0
I,4072465,100,0
I,4072470,100,0
I,4072475,100,0
I,4072480,100,0
I,4072485,100,0
I,4072490,100,0
I,4072495,100,0
I,4072500,100,0
I,4072505,100,0
I,4072510,100,0
I,4072515,100,0
I,4072520,100,0
I,4072525,100,0
I,4072530,100,0
I,4072535,100,0
I,4072540,100,0
I,4072545,100,0
I,4072550,100,0
I,4072555,100,0
I,4072560,100,0
I,4072565,100,0
I,4072570,100,0
I,4072575,100,0
I,4072580,100,0
I,4072585,100,0
I,4072590,100,0
I,4072595,100,0
I,4072600,100,0
I,4072605,100,0
I,4072610,100,0
I,4072615,100,0
I,4072620,100,0
I,4072625,100,0
I,4072630,100,0
I,4072635,100,0
I,4072640,100,0
I,4072645,100,0
I,4072650,100,0
I,4072655,100,0
I,4072660,100,0
I,4072665,100,0
I,4072670,100,0
I,4072675,100,0
I,4072680,100,0
I,4072685,100,0
I,4072690,100,0
I,4072695,100,0
I,4072700,100,0
I,4072705,100,0
I,4072710,100,0
I,4072715,100,0
I,4072720,100,0
I,4072725,100,0
I,4072730,100,0
I,4072735,100,0
I,4072740,100,0
I,4072745,100,0
I,4072750,100,0
I,4072755,100,0
I,4072760,100,0
I,4072765,100,0
I,4072770,100,0
I,4072775,100,0
I,4072780,100,0
I,4072785,100,0
I,4072790,100,0
I,4072795,100,0
I,4072800,100,0
I,4072805,100,0
I,4072810,100,0
I,4072815,100,0
I,4072820,100,0
I,4072825,100,0
I,4072830,100,0
I,4072835,100,0
I,4072840,100,0
I,4072845,100,0
I,4072850,100,0
I,4072855,100,0
I,4072860,100,0
I,4072865,100,0
I,4072870,100,0
I,4072875,100,0
I,4072880,100,0
I,4072885,100,0
I,4072890,100,0
I,4072895,100,0
I,4072900,100,0
I,4072905,100,0
I,4072910,100,0
I,4072915,100,0
I,4072920,100,0
I,4072925,100,0
I,4072930,100,0
I,4072935,100,0
I,4072940,100,0
I,4072945,100,0
I,4072950,100,0
I,4072955,100,0
I,4072960,100,0
I,4072965,100,0
I,4072970,100,0
I,4072975,100,0
I,4072980,100,0
I,4072985,100,0
I,4072990,0,0
I,4072995,100,0
I,4073000,100,0
I,4073005,100,0
I,4073010,100,0
I,4073015,100,0
I,4073020,100,0
I,4073025,100,0
I,4073030,100,0
I,4073035,100,0
I,4073040,100,0
I,4073045,100,0
I,4073050,100,0
I,4073055,100,0
I,4073060,100,0
I,4073065,100,0
I,4073070,100,0
I,4073075,100,0
I,4073080,100,0
I,4073085,100,0
I,4073090,100,0
I,4073095,100,0
I,4073100,100,0
I,4073105,100,0
I,4073110,100,0
I,4073115,100,0
I,4073120,100,0
I,4073125,100,0
I,4073130,100,0
I,4073135,100,0
I,4073140,100,0
I,4073145,100,0
I,4073150,100,0
I,4073155,100,0
I,4073160,100,0
I,4073165,100,0
I,4073170,100,0
I,4073175,100,0
I,4073180,100,0
I,4073185,100,0
I,4073190,100,0
I,4073195,100,0
I,4073200,100,0
I,4073205,100,0
I,4073210,100,0
I,4073215,100,0
I,4073220,100,0
I,4073225,100,0
I,4073230,100,0
I,4073235,100,0
I,4073240,100,0
I,4073245,100,0
I,4073250,100,0
I,4073255,100,0
I,4073260,100,0
I,4073265,100,0
I,4073270,100,0
I,4073275,100,0
I,4073280,100,0
I,4073285,100,0
I,4073290,100,0
I,4073295,100,0
I,4073300,100,0
I,4073305,100,0
I,4073310,100,0
I,4073315,100,0
I,4073320,100,0
I,4073325,100,0
I,4073330,100,0
I,4073335,100,0
I,4073340,100,0
I,4073345,100,0
I,4073350,100,0
I,4073355,100,0
I,4073360,100,0
I,4073365,100,0
I,4073370,100,0
I,4073375,100,0
I,4073380,100,0
I,4073385,100,0
I,4073390,100,0
I,4073395,100,0
I,4073400,100,0
I,4073405,100,0
I,4073410,100,0
I,4073415,100,0
I,4073420,100,0
I,4073425,100,0
I,4073430,100,0
I,4073435,100,0
I,4073440,100,0
I,4073445,100,0
I,4073450,100,0
I,4073455,0,0
I,4073460,100,0
I,4073465,100,0
I,4073470,100,0
I,4073475,100,0
I,4073480,100,0
I,4073485,100,0
I,4073490,100,0
I,4073495,100,0
I,4073500,100,0
I,4073505,100,0
I,4073510,100,0
I,4073515,100,0
I,4073520,100,0
I,4073525,100,0
I,4073530,100,0
I,4073535,100,0
I,4073540,100,0
I,4073545,100,0
I,4073550,100,0
I,4073555,100,0
I,4073560,100,0
I,4073565,100,0
I,4073570,100,0
I,4073575,100,0
I,4073580,100,0
I,4073585,100,0
I,4073590,100,0
I,4073595,100,0
I,4073600,100,0
I,4073605,100,0
I,4073610,100,0
I,4073615,100,0
I,4073620,100,0
I,4073625,100,0
I,4073630,100,0
I,4073635,100,0
I,4073640,100,0
I,4073645,100,0
I,4073650,100,0
I,4073655,100,0
I,4073660,100,0
I,4073665,100,0
I,4073670,100,0
I,4073675,100,0
I,4073680,100,0
I,4073685,100,0
I,4073690,100,0
I,4073695,100,0
I,4073700,100,0
I,4073705,100,0
I,4073710,100,0
I,4073715,100,0
I,4073720,100,0
I,4073725,100,0
I,4073730,100,0
I,4073735,100,0
I,4073740,100,0
I,4073745,100,0
I,4073750,100,0
I,4073755,100,0
I,4073760,100,0
I,4073765,100,0
I,4073770,100,0
I,4073775,100,0
I,4073780,100,0
I,4073785,100,0
I,4073790,100,0
I,4073795,100,0
I,4073800,100,0
I,4073805,100,0
I,4073810,100,0
I,4073815,100,0
I,4073820,100,0
I,4073825,100,0
I,4073830,100,0
I,4073835,100,0
I,4073840,100,0
I,4073845,100,0
I,4073850,100,0
I,4073855,100,0
I,4073860,100,0
I,4073865,100,0
I,4073870,100,0
I,4073875,100,0
I,4073880,100,0
I,4073885,100,0
I,4073890,100,0
I,4073895,100,0
I,4073900,100,0
I,4073905,100,0
I,4073910,100,0
I,4073915,100,0
I,4073920,100,0
I,4073925,100,0
I,4073930,100,0
I,4073935,100,0
I,4073940,100,0
I,4073945,100,0
I,4073950,100,0
I,4073955,100,0
I,4073960,100,0
I,4073965,100,0
I,4073970,100,0
I,4073975,100,0
I,4073980,100,0
I,4073985,100,0
I,4073990,100,0
I,4073995,100,0
I,4074000,100,0
I,4074005,100,0
I,4074010,100,0
I,4074015,100,0
I,4074020,100,0
I,4074025,100,0
I,4074030,100,0
I,4074035,100,0
I,4074040,100,0
I,4074045,100,0
I,4074050,100,0
I,4074055,100,0
I,4074060,100,0
I,4074065,100,0
I,4074070,100,0
I,4074075,100,0
I,4074080,100,0
I,4074085,100,0
I,4074090,100,0
I,4074095,100,0
I,4074100,100,0
I,4074105,100,0
I,4074110,100,0
I,4074115,100,0
I,4074120,100,0
I,4074125,100,0
I,4074130,100,0
I,4074135,100,0
I,4074140,100,0
I,4074145,100,0
I,4074150,100,0
I,4074155,100,0
I,4074160,100,0
I,4074165,100,0
I,4074170,100,0
I,4074175,100,0
I,4074180,100,0
I,4074185,100,0
I,4074190,100,0
I,4074195,100,0
I,4074200,100,0
I,4074205,100,0
I,4074210,100,0
I,4074215,100,0
I,4074220,100,0
I,4074225,100,0
I,4074230,100,0
I,4074235,100,0
I,4074240,100,0
I,4074245,100,0
I,4074250,100,0
I,4074255,100,0
I,4074260,100,0
I,4074265,100,0
I,4074270,100,0
I,4074275,100,0
I,4074280,100,0
I,4074285,100,0
I,4074290,100,0
I,4074295,100,0
I,4074300,100,0
I,4074305,100,0
I,4074310,100,0
I,4074315,100,0
I,4074320,100,0
I,4074325,100,0
I,4074330,100,0
I,4074335,100,0
I,4074340,100,0
I,4074345,100,0
I,4074350,100,0
I,4074355,100,0
I,4074360,100,0
I,4074365,100,0
I,4074370,100,0
I,4074375,100,0
I,4074380,100,0
I,4074385,100,0
I,4074390,100,0
I,4074395,100,0
I,4074400,100,0
I,4074405,100,0
I,4074410,100,0
I,4074415,100,0
I,4074420,100,0
I,4074425,100,0
I,4074430,100,0
I,4074435,100,0
I,4074440,100,0
I,4074445,100,0
I,4074450,100,0
I,4074455,100,0
I,4074460,100,0
I,4074465,100,0
I,4074470,100,0
I,4074475,100,0
I,4074480,100,0
I,4074485,100,0
I,4074490,100,0
I,4074495,100,0
I,4074500,100,0
I,4074505,100,0
I,4074510,0,0
I,4074515,100,0
I,4074520,100,0
I,4074525,100,0
I,4074530,100,0
I,4074535,100,0
I,4074540,100,0
I,4074545,100,0
I,4074550,100,0
I,4074555,100,0
I,4074560,100,0
I,4074565,100,0
I,4074570,100,0
I,4074575,100,0
I,4074580,100,0
I,4074585,100,0
I,4074590,100,0
I,4074595,100,0
I,4074600,100,0
I,4074605,100,0
I,4074610,100,0
I,4074615,100,0
I,4074620,100,0
I,4074625,100,0
I,4074630,100,0
I,4074635,100,0
I,4074640,100,0
I,4074645,100,0
I,4074650,100,0
I,4074655,100,0
I,4074660,100,0
I,4074665,100,0
I,4074670,100,0
I,4074675,100,0
I,4074680,100,0
I,4074685,100,0
I,4074690,100,0
I,4074695,100,0
I,4074700,100,0
I,4074705,100,0
I,4074710,100,0
I,4074715,100,0
I,4074720,100,0
I,4074725,100,0
I,4074730,100,0
I,4074735,100,0
I,4074740,100,0
I,4074745,100,0
I,4074750,100,0
I,4074755,100,0
I,4074760,100,0
I,4074765,100,0
I,4074770,100,0
I,4074775,100,0
I,4074780,100,0
I,4074785,100,0
I,4074790,100,0
I,4074795,100,0
I,4074800,100,0
I,4074805,100,0
I,4074810,100,0
I,4074815,100,0
I,4074820,100,0
I,4074825,100,0
I,4074830,100,0
I,4074835,100,0
I,4074840,100,0
I,4074845,100,0
I,4074850,100,0
I,4074855,100,0
I,4074860,100,0
I,4074865,100,0
I,4074870,100,0
I,4074875,100,0
I,4074880,100,0
I,4074885,100,0
I,4074890,100,0
I,4074895,100,0
I,4074900,100,0
I,4074905,100,0
I,4074910,100,0
I,4074915,100,0
I,4074920,100,0
I,4074925,100,0
I,4074930,100,0
I,4074935,100,0
I,4074940,100,0
I,4074945,100,0
I,4074950,100,0
I,4074955,100,0
I,4074960,100,0
I,4074965,100,0
I,4074970,100,0
I,4074975,100,0
I,4074980,100,0
I,4074985,100,0
I,4074990,100,0
I,4074995,100,0
I,4075000,100,0
I,4075005,100,0
I,4075010,100,0
I,4075015,100,0
I,4075020,100,0
I,4075025,100,0
I,4075030,100,0
I,4075035,100,0
I,4075040,100,0
I,4075045,100,0
I,4075050,100,0
I,4075055,100,0
I,4075060,100,0
I,4075065,100,0
I,4075070,100,0
I,4075075,100,0
I,4075080,100,0
I,4075085,100,0
I,4075090,100,0
I,4075095,100,0
I,4075100,100,0
I,4075105,100,0
I,4075110,100,0
I,4075115,100,0
I,4075120,100,0
I,4075125,100,0
I,4075130,100,0
I,4075135,100,0
I,4075140,100,0
I,4075145,100,0
I,4075150,100,0
I,4075155,100,0
I,4075160,100,0
I,4075165,100,0
I,4075170,100,0
I,4075175,100,0
I,4075180,100,0
I,4075185,100,0
I,4075190,100,0
I,4075195,100,0
I,4075200,100,0
I,4075205,100,0
I,4075210,100,0
I,4075215,100,0
I,4075220,100,0
I,4075225,100,0
I,4075230,100,0
I,4075235,100,0
I,4075240,100,0
I,4075245,100,0
I,4075250,100,0
I,4075255,100,0
I,4075260,100,0
I,4075265,100,0
I,4075270,100,0
I,4075275,100,0
I,4075280,100,0
I,4075285,100,0
I,4075290,100,0
I,4075295,100,0
I,4075300,100,0
I,4075305,100,0
I,4075310,100,0
I,4075315,100,0
I,4075320,100,0
I,4075325,100,0
I,4075330,100,0
I,4075335,100,0
I,4075340,100,0
I,4075345,100,0
I,4075350,100,0
I,4075355,100,0
I,4075360,100,0
I,4075365,100,0
I,4075370,0,0
I,4075375,100,0
I,4075380,100,0
I,4075385,100,0
I,4075390,100,0
I,4075395,100,0
I,4075400,100,0
I,4075405,100,0
I,4075410,100,0
I,4075415,100,0
I,4075420,100,0
I,4075425,100,0
I,4075430,100,0
I,4075435,100,0
I,4075440,100,0
I,4075445,100,0
I,4075450,100,0
I,4075455,100,0
I,4075460,100,0
I,4075465,100,0
I,4075470,100,0
I,4075475,100,0
I,4075480,100,0
I,4075485,100,0
I,4075490,100,0
I,4075495,100,0
I,4075500,100,0
I,4075505,100,0
I,4075510,100,0
I,4075515,100,0
I,4075520,100,0
I,4075525,100,0
I,4075530,100,0
I,4075535,100,0
I,4075540,100,0
I,4075545,100,0
I,4075550,100,0
I,4075555,100,0
I,4075560,100,0
I,4075565,100,0
I,4075570,100,0
I,4075575,100,0
I,4075580,100,0
I,4075585,100,0
I,4075590,100,0
I,4075595,100,0
I,4075600,100,0
I,4075605,100,0
I,4075610,100,0
I,4075615,100,0
I,4075620,100,0
I,4075625,100,0
I,4075630,100,0
I,4075635,100,0
I,4075640,100,0
I,4075645,100,0
I,4075650,100,0
I,4075655,100,0
I,4075660,100,0
I,4075665,100,0
I,4075670,100,0
I,4075675,100,0
I,4075680,100,0
I,4075685,100,0
I,4075690,100,0
I,4075695,100,0
I,4075700,100,0
I,4075705,100,0
I,4075710,100,0
I,4075715,100,0
I,4075720,100,0
I,4075725,100,0
I,4075730,100,0
I,4075735,100,0
I,4075740,100,0
I,4075745,100,0
I,4075750,100,0
I,4075755,100,0
I,4075760,100,0
I,4075765,100,0
I,4075770,100,0
I,4075775,100,0
I,4075780,100,0
I,4075785,100,0
I,4075790,100,0
I,4075795,100,0
I,4075800,100,0
I,4075805,100,0
I,4075810,100,0
I,4075815,100,0
I,4075820,100,0
I,4075825,100,0
I,4075830,100,0
I,4075835,100,0
I,4075840,100,0
I,4075845,100,0
I,4075850,100,0
I,4075855,100,0
I,4075860,100,0
I,4075865,100,0
I,4075870,100,0
I,4075875,100,0
I,4075880,100,0
I,4075885,100,0
I,4075890,100,0
I,4075895,100,0
I,4075900,100,0
I,4075905,100,0
I,4075910,100,0
I,4075915,100,0
I,4075920,100,0
I,4075925,100,0
I,4075930,100,0
I,4075935,100,0
I,4075940,100,0
I,4075945,100,0
I,4075950,100,0
I,4075955,100,0
I,4075960,100,0
I,4075965,100,0
I,4075970,100,0
I,4075975,100,0
I,4075980,100,0
I,4075985,100,0
I,4075990,100,0
I,4075995,100,0
I,4076000,100,0
I,4076005,100,0
I,4076010,100,0
I,4076015,100,0
I,4076020,100,0
I,4076025,100,0
I,4076030,100,0
I,4076035,100,0
I,4076040,100,0
I,4076045,100,0
I,4076050,100,0
I,4076055,100,0
I,4076060,100,0
I,4076065,100,0
I,4076070,100,0
I,4076075,100,0
I,4076080,100,0
I,4076085,100,0
I,4076090,100,0
I,4076095,100,0
I,4076100,100,0
I,4076105,100,0
I,4076110,100,0
I,4076115,100,0
I,4076120,100,0
I,4076125,100,0
I,4076130,100,0
I,4076135,100,0
I,4076140,100,0
I,4076145,100,0
I,4076150,100,0
I,4076155,100,0
I,4076160,100,0
I,4076165,100,0
I,4076170,100,0
I,4076175,100,0
I,4076180,100,0
I,4076185,100,0
I,4076190,100,0
I,4076195,100,0
I,4076200,100,0
I,4076205,100,0
I,4076210,100,0
I,4076215,100,0
I,4076220,100,0
I,4076225,100,0
I,4076230,100,0
I,4076235,100,0
I,4076240,100,0
I,4076245,100,0
I,4076250,100,0
I,4076255,100,0
I,4076260,100,0
I,4076265,100,0
I,4076270,100,0
I,4076275,100,0
I,4076280,100,0
I,4076285,100,0
I,4076290,100,0
I,4076295,100,0
I,4076300,100,0
I,4076305,100,0
I,4076310,100,0
I,4076315,100,0
I,4076320,100,0
I,4076325,100,0
I,4076330,100,0
I,4076335,100,0
I,4076340,100,0
I,4076345,100,0
I,4076350,100,0
I,4076355,100,0
I,4076360,100,0
I,4076365,100,0
I,4076370,100,0
I,4076375,100,0
I,4076380,100,0
I,4076385,100,0
I,4076390,100,0
I,4076395,100,0
I,4076400,100,0
I,4076405,100,0
I,4076410,100,0
I,4076415,100,0
I,4076420,100,0
I,4076425,100,0
I,4076430,100,0
I,4076435,100,0
I,4076440,100,0
I,4076445,100,0
I,4076450,100,0
I,4076455,100,0
I,4076460,100,0
I,4076465,100,0
I,4076470,100,0
I,4076475,100,0
I,4076480,100,0
I,4076485,100,0
I,4076490,100,0
I,4076495,100,0
I,4076500,100,0
I,4076505,100,0
I,4076510,100,0
I,4076515,100,0
I,4076520,100,0
I,4076525,100,0
I,4076530,100,0
I,4076535,100,0
I,4076540,100,0
I,4076545,100,0
I,4076550,100,0
I,4076555,100,0
I,4076560,100,0
I,4076565,100,0
I,4076570,100,0
I,4076575,100,0
I,4076580,100,0
I,4076585,100,0
I,4076590,100,0
I,4076595,100,0
I,4076600,100,0
I,4076605,100,0
I,4076610,100,0
I,4076615,100,0
I,4076620,100,0
I,4076625,100,0
I,4076630,100,0
I,4076635,100,0
I,4076640,100,0
I,4076645,100,0
I,4076650,100,0
I,4076655,100,0
I,4076660,100,0
I,4076665,100,0
I,4076670,100,0
I,4076675,100,0
I,4076680,100,0
I,4076685,100,0
I,4076690,100,0
I,4076695,100,0
I,4076700,100,0
I,4076705,100,0
I,4076710,100,0
I,4076715,100,0
I,4076720,100,0
I,4076725,100,0
I,4076730,100,0
I,4076735,100,0
I,4076740,100,0
I,4076745,100,0
I,4076750,100,0
I,4076755,100,0
I,4076760,100,0
I,4076765,100,0
I,4076770,100,0
I,4076775,100,0
I,4076780,100,0
I,4076785,100,0
I,4076790,100,0
I,4076795,100,0
I,4076800,100,0
I,4076805,100,0
I,4076810,100,0
I,4076815,100,0
I,4076820,100,0
I,4076825,100,0
I,4076830,100,0
I,4076835,100,0
I,4076840,100,0
I,4076845,100,0
I,4076850,100,0
I,4076855,100,0
I,4076860,100,0
I,4076865,100,0
I,4076870,100,0
I,4076875,100,0
I,4076880,100,0
I,4076885,100,0
I,4076890,100,0
I,4076895,100,0
I,4076900,100,0
I,4076905,100,0
I,4076910,100,0
I,4076915,100,0
I,4076920,100,0
I,4076925,100,0
I,4076930,100,0
I,4076935,100,0
I,4076940,100,0
I,4076945,100,0
I,4076950,100,0
I,4076955,100,0
I,4076960,100,0
I,4076965,100,0
I,4076970,100,0
I,4076975,100,0
I,4076980,100,0
I,4076985,100,0
I,4076990,100,0
I,4076995,100,0
I,4077000,100,0
I,4077005,100,0
I,4077010,100,0
I,4077015,100,0
I,4077020,100,0
I,4077025,100,0
I,4077030,100,0
I,4077035,100,0
I,4077040,100,0
I,4077045,100,0
I,4077050,100,0
I,4077055,100,0
I,4077060,100,0
I,4077065,100,0
I,4077070,100,0
I,4077075,100,0
I,4077080,100,0
I,4077085,100,0
I,4077090,100,0
I,4077095,100,0
I,4077100,100,0
I,4077105,100,0
I,4077110,100,0
I,4077115,100,0
I,4077120,100,0
I,4077125,100,0
I,4077130,100,0
I,4077135,100,0
I,4077140,100,0
I,4077145,100,0
I,4077150,100,0
I,4077155,100,0
I,4077160,100,0
I,4077165,100,0
I,4077170,100,0
I,4077175,100,0
I,4077180,100,0
I,4077185,100,0
I,4077190,100,0
I,4077195,100,0
I,4077200,100,0
I,4077205,100,0
I,4077210,100,0
I,4077215,100,0
I,4077220,100,0
I,4077225,100,0
I,4077230,100,0
I,4077235,100,0
I,4077240,100,0
I,4077245,100,0
I,4077250,100,0
I,4077255,100,0
I,4077260,100,0
I,4077265,100,0
I,4077270,100,0
I,4077275,100,0
I,4077280,100,0
I,4077285,100,0
I,4077290,100,0
I,4077295,100,0
I,4077300,100,0
I,4077305,100,0
I,4077310,100,0
I,4077315,100,0
I,4077320,100,0
I,4077325,100,0
I,4077330,100,0
I,4077335,100,0
I,4077340,100,0
I,4077345,100,0
I,4077350,100,0
I,4077355,100,0
I,4077360,100,0
I,4077365,100,0
I,4077370,100,0
I,4077375,100,0
I,4077380,100,0
I,4077385,100,0
I,4077390,100,0
I,4077395,100,0
I,4077400,100,0
I,4077405,100,0
I,4077410,100,0
I,4077415,100,0
I,4077420,100,0
I,4077425,100,0
I,4077430,100,0
I,4077435,100,0
I,4077440,100,0
I,4077445,100,0
I,4077450,100,0
I,4077455,100,0
I,4077460,100,0
I,4077465,100,0
I,4077470,100,0
I,4077475,100,0
I,4077480,100,0
I,4077485,100,0
I,4077490,100,0
I,4077495,100,0
I,4077500,100,0
I,4077505,100,0
I,4077510,100,0
I,4077515,100,0
I,4077520,100,0
I,4077525,100,0
I,4077530,100,0
I,4077535,100,0
I,4077540,100,0
I,4077545,100,0
I,4077550,100,0
I,4077555,100,0
I,4077560,100,0
I,4077565,100,0
I,4077570,100,0
I,4077575,100,0
I,4077580,100,0
I,4077585,100,0
I,4077590,100,0
I,4077595,100,0
I,4077600,100,0
I,4077605,100,0
I,4077610,100,0
I,4077615,100,0
I,4077620,100,0
I,4077625,100,0
I,4077630,100,0
I,4077635,100,0
I,4077640,100,0
I,4077645,100,0
I,4077650,100,0
I,4077655,100,0
I,4077660,100,0
I,4077665,100,0
I,4077670,100,0
I,4077675,100,0
I,4077680,100,0
I,4077685,100,0
I,4077690,100,0
I,4077695,100,0
I,4077700,100,0
I,4077705,100,0
I,4077710,100,0
I,4077715,100,0
I,4077720,100,0
I,4077725,100,0
I,4077730,100,0
I,4077735,100,0
I,4077740,100,0
I,4077745,100,0
I,4077750,100,0
I,4077755,100,0
I,4077760,100,0
I,4077765,100,0
I,4077770,100,0
I,4077775,100,0
I,4077780,100,0
I,4077785,100,0
I,4077790,100,0
I,4077795,100,0
I,4077800,100,0
I,4077805,100,0
I,4077810,100,0
I,4077815,100,0
I,4077820,100,0
I,4077825,100,0
I,4077830,100,0
I,4077835,100,0
I,4077840,100,0
I,4077845,100,0
I,4077850,100,0
I,4077855,100,0
I,4077860,100,0
I,4077865,100,0
I,4077870,100,0
I,4077875,100,0
I,4077880,100,0
I,4077885,100,0
I,4077890,100,0
I,4077895,100,0
I,4077900,100,0
I,4077905,100,0
I,4077910,100,0
I,4077915,100,0
I,4077920,100,0
I,4077925,100,0
I,4077930,100,0
I,4077935,100,0
I,4077940,100,0
I,4077945,100,0
I,4077950,100,0
I,4077955,100,0
I,4077960,100,0
I,4077965,100,0
I,4077970,100,0
I,4077975,100,0
I,4077980,100,0
I,4077985,100,0
I,4077990,100,0
I,4077995,100,0
I,4078000,100,0
I,4078005,100,0
I,4078010,100,0
I,4078015,100,0
I,4078020,100,0
I,4078025,100,0
I,4078030,100,0
I,4078035,100,0
I,4078040,100,0
I,4078045,100,0
I,4078050,100,0
I,4078055,100,0
I,4078060,100,0
I,4078065,100,0
I,4078070,100,0
I,4078075,100,0
I,4078080,100,0
I,4078085,100,0
I,4078090,100,0
I,4078095,100,0
I,4078100,100,0
I,4078105,100,0
I,4078110,100,0
I,4078115,100,0
I,4078120,100,0
I,4078125,100,0
I,4078130,100,0
I,4078135,100,0
I,4078140,100,0
I,4078145,100,0
I,4078150,100,0
I,4078155,100,0
I,4078160,100,0
I,4078165,100,0
I,4078170,100,0
I,4078175,100,0
I,4078180,100,0
I,4078185,100,0
I,4078190,100,0
I,4078195,100,0
I,4078200,100,0
I,4078205,100,0
I,4078210,100,0
I,4078215,100,0
I,4078220,100,0
I,4078225,100,0
I,4078230,100,0
I,4078235,100,0
I,4078240,100,0
I,4078245,100,0
I,4078250,100,0
I,4078255,100,0
I,4078260,100,0
I,4078265,100,0
I,4078270,100,0
I,4078275,100,0
I,4078280,100,0
I,4078285,100,0
I,4078290,100,0
I,4078295,100,0
I,4078300,100,0
I,4078305,100,0
I,4078310,100,0
I,4078315,100,0
I,4078320,100,0
I,4078325,100,0
I,4078330,0,0
I,4078335,100,0
I,4078340,100,0
I,4078345,100,0
I,4078350,100,0
I,4078355,100,0
I,4078360,100,0
I,4078365,100,0
I,4078370,100,0
I,4078375,100,0
I,4078380,100,0
I,4078385,100,0
I,4078390,100,0
I,4078395,100,0
I,4078400,100,0
I,4078405,100,0
I,4078410,100,0
I,4078415,100,0
I,4078420,100,0
I,4078425,100,0
I,4078430,100,0
I,4078435,100,0
I,4078440,100,0
I,4078445,100,0
I,4078450,100,0
I,4078455,100,0
I,4078460,100,0
I,4078465,100,0
I,4078470,100,0
I,4078475,100,0
I,4078480,100,0
I,4078485,100,0
I,4078490,100,0
I,4078495,100,0
I,4078500,100,0
I,4078505,100,0
I,4078510,100,0
I,4078515,100,0
I,4078520,100,0
I,4078525,100,0
I,4078530,100,0
I,4078535,100,0
I,4078540,100,0
I,4078545,100,0
I,4078550,100,0
I,4078555,100,0
I,4078560,100,0
I,4078565,100,0
I,4078570,100,0
I,4078575,100,0
I,4078580,100,0
I,4078585,100,0
I,4078590,100,0
I,4078595,100,0
I,4078600,100,0
I,4078605,100,0
I,4078610,100,0
I,4078615,100,0
I,4078620,100,0
I,4078625,100,0
I,4078630,100,0
I,4078635,100,0
I,4078640,100,0
I,4078645,100,0
I,4078650,100,0
I,4078655,100,0
I,4078660,100,0
I,4078665,100,0
I,4078670,100,0
I,4078675,100,0
I,4078680,100,0
I,4078685,100,0
I,4078690,100,0
I,4078695,100,0
I,4078700,100,0
I,4078705,100,0
I,4078710,100,0
I,4078715,100,0
I,4078720,100,0
I,4078725,100,0
I,4078730,100,0
I,4078735,100,0
I,4078740,100,0
I,4078745,100,0
I,4078750,100,0
