Operacao,TamanhoEntrada,TempoExecucao(ns),MemoriaUso(bytes)
I,46451,86,0
I,46452,86,0
I,46453,97,0
I,46454,86,0
I,46455,87,0
I,46456,86,0
I,46457,97,0
I,46458,97,0
I,46459,86,0
I,46460,86,0
I,46461,86,0
I,46462,87,0
I,46463,97,0
I,46464,97,0
I,46465,97,0
I,46466,86,0
I,46467,87,0
I,46468,86,0
I,46469,86,0
I,46470,96,0
I,46471,86,0
I,46472,86,0
I,46473,86,0
I,46474,86,0
I,46475,86,0
I,46476,86,0
I,46477,86,0
I,46478,86,0
I,46479,97,0
I,46480,97,0
I,46481,86,0
I,46482,86,0
I,46483,97,0
I,46484,86,0
I,46485,86,0
I,46486,86,0
I,46487,86,0
I,46488,86,0
I,46489,86,0
I,46490,86,0
I,46491,96,0
I,46492,86,0
I,46493,86,0
I,46494,86,0
I,46495,86,0
I,46496,86,0
I,46497,86,0
I,46498,86,0
I,46499,97,0
I,46500,97,0
I,46501,86,0
I,46502,87,0
I,46503,86,0
I,46504,86,0
I,46505,86,0
I,46506,86,0
I,46507,86,0
I,46508,86,0
I,46509,86,0
I,46510,86,0
I,46511,86,0
I,46512,97,0
I,46513,86,0
I,46514,86,0
I,46515,96,0
I,46516,86,0
I,46517,86,0
I,46518,86,0
I,46519,97,0
I,46520,86,0
I,46521,86,0
I,46522,86,0
I,46523,86,0
I,46524,97,0
I,46525,86,0
I,46526,86,0
I,46527,86,0
I,46528,86,0
I,46529,86,0
I,46530,86,0
I,46531,86,0
I,46532,86,0
I,46533,97,0
I,46534,86,0
I,46535,86,0
I,46536,97,0
I,46537,86,0
I,46538,97,0
I,46539,97,0
I,46540,86,0
I,46541,86,0
I,46542,86,0
I,46543,87,0
I,46544,97,0
I,46545,86,0
I,46546,97,0
I,46547,86,0
I,46548,86,0
I,46549,86,0
I,46550,86,0
I,46551,86,0
I,46552,87,0
I,46553,86,0
I,46554,86,0
I,46555,86,0
I,46556,86,0
I,46557,97,0
I,46558,86,0
I,46559,97,0
I,46560,97,0
I,46561,86,0
I,46562,97,0
I,46563,86,0
I,46564,86,0
I,46565,97,0
I,46566,97,0
I,46567,86,0
I,46568,86,0
I,46569,87,0
I,46570,86,0
I,46571,97,0
I,46572,86,0
I,46573,86,0
I,46574,97,0
I,46575,96,0
I,46576,97,0
I,46577,96,0
I,46578,97,0
I,46579,97,0
I,46580,86,0
I,46581,86,0
I,46582,97,0
I,46583,87,0
I,46584,97,0
I,46585,97,0
I,46586,86,0
I,46587,86,0
I,46588,86,0
I,46589,96,0
I,46590,86,0
I,46591,86,0
I,46592,86,0
I,46593,86,0
I,46594,97,0
I,46595,86,0
I,46596,86,0
I,46597,87,0
I,46598,86,0
I,46599,86,0
I,46600,86,0
I,46601,86,0
I,46602,87,0
I,46603,108,0
I,46604,97,0
I,46605,86,0
I,46606,86,0
I,46607,97,0
I,46608,97,0
I,46609,86,0
I,46610,86,0
I,46611,86,0
I,46612,97,0
I,46613,86,0
I,46614,97,0
I,46615,86,0
I,46616,86,0
I,46617,86,0
I,46618,86,0
I,46619,87,0
I,46620,97,0
I,46621,86,0
I,46622,86,0
I,46623,86,0
I,46624,97,0
I,46625,86,0
I,46626,97,0
I,46627,86,0
I,46628,86,0
I,46629,86,0
I,46630,96,0
I,46631,97,0
I,46632,97,0
I,46633,86,0
I,46634,86,0
I,46635,86,0
I,46636,86,0
I,46637,86,0
I,46638,86,0
I,46639,86,0
I,46640,97,0
I,46641,97,0
I,46642,86,0
I,46643,86,0
I,46644,366,0
I,46645,97,0
I,46646,86,0
I,46647,86,0
I,46648,86,0
I,46649,97,0
I,46650,86,0
I,46651,87,0
I,46652,86,0
I,46653,97,0
I,46654,87,0
I,46655,86,0
I,46656,86,0
I,46657,86,0
I,46658,86,0
I,46659,86,0
I,46660,86,0
I,46661,86,0
I,46662,86,0
I,46663,97,0
I,46664,86,0
I,46665,97,0
I,46666,86,0
I,46667,86,0
I,46668,86,0
I,46669,86,0
I,46670,86,0
I,46671,86,0
I,46672,86,0
I,46673,86,0
I,46674,96,0
I,46675,86,0
I,46676,86,0
I,46677,86,0
I,46678,86,0
I,46679,86,0
I,46680,86,0
I,46681,86,0
I,46682,86,0
I,46683,86,0
I,46684,97,0
I,46685,96,0
I,46686,86,0
I,46687,97,0
I,46688,86,0
I,46689,86,0
I,46690,96,0
I,46691,76,0
I,46692,86,0
I,46693,97,0
I,46694,86,0
I,46695,86,0
I,46696,86,0
I,46697,96,0
I,46698,97,0
I,46699,86,0
I,46700,96,0
I,46701,97,0
I,46702,86,0
I,46703,87,0
I,46704,86,0
I,46705,86,0
I,46706,96,0
I,46707,86,0
I,46708,97,0
I,46709,86,0
I,46710,86,0
I,46711,97,0
I,46712,87,0
I,46713,97,0
I,46714,86,0
I,46715,97,0
I,46716,86,0
I,46717,86,0
I,46718,86,0
I,46719,97,0
I,46720,86,0
I,46721,97,0
I,46722,97,0
I,46723,97,0
I,46724,86,0
I,46725,96,0
I,46726,97,0
I,46727,86,0
I,46728,86,0
I,46729,86,0
I,46730,86,0
I,46731,87,0
I,46732,86,0
I,46733,97,0
I,46734,86,0
I,46735,97,0
I,46736,86,0
I,46737,86,0
I,46738,97,0
I,46739,97,0
I,46740,97,0
I,46741,86,0
I,46742,86,0
I,46743,86,0
I,46744,97,0
I,46745,86,0
I,46746,86,0
I,46747,87,0
I,46748,97,0
I,46749,86,0
I,46750,86,0
I,46751,86,0
I,46752,97,0
I,46753,97,0
I,46754,86,0
I,46755,86,0
I,46756,87,0
I,46757,86,0
I,46758,86,0
I,46759,87,0
I,46760,97,0
I,46761,86,0
I,46762,86,0
I,46763,86,0
I,46764,86,0
I,46765,86,0
I,46766,86,0
I,46767,86,0
I,46768,97,0
I,46769,97,0
I,46770,86,0
I,46771,86,0
I,46772,97,0
I,46773,86,0
I,46774,86,0
I,46775,86,0
I,46776,97,0
I,46777,86,0
I,46778,86,0
I,46779,86,0
I,46780,86,0
I,46781,86,0
I,46782,86,0
I,46783,86,0
I,46784,86,0
I,46785,86,0
I,46786,86,0
I,46787,97,0
I,46788,86,0
I,46789,86,0
I,46790,86,0
I,46791,86,0
I,46792,97,0
I,46793,86,0
I,46794,97,0
I,46795,86,0
I,46796,86,0
I,46797,96,0
I,46798,86,0
I,46799,86,0
I,46800,86,0
I,46801,97,0
I,46802,97,0
I,46803,86,0
I,46804,86,0
I,46805,86,0
I,46806,87,0
I,46807,86,0
I,46808,97,0
I,46809,86,0
I,46810,86,0
I,46811,86,0
I,46812,86,0
I,46813,86,0
I,46814,97,0
I,46815,86,0
I,46816,86,0
I,46817,86,0
I,46818,86,0
I,46819,86,0
I,46820,409,0
I,46821,97,0
I,46822,86,0
I,46823,97,0
I,46824,86,0
I,46825,97,0
I,46826,86,0
I,46827,86,0
I,46828,97,0
I,46829,86,0
I,46830,86,0
I,46831,97,0
I,46832,97,0
I,46833,86,0
I,46834,86,0
I,46835,97,0
I,46836,86,0
I,46837,86,0
I,46838,86,0
I,46839,86,0
I,46840,86,0
I,46841,86,0
I,46842,86,0
I,46843,86,0
I,46844,97,0
I,46845,97,0
I,46846,97,0
I,46847,96,0
I,46848,86,0
I,46849,86,0
I,46850,86,0
I,46851,87,0
I,46852,86,0
I,46853,97,0
I,46854,86,0
I,46855,86,0
I,46856,97,0
I,46857,86,0
I,46858,86,0
I,46859,86,0
I,46860,86,0
I,46861,86,0
I,46862,97,0
I,46863,86,0
I,46864,86,0
I,46865,86,0
I,46866,87,0
I,46867,86,0
I,46868,97,0
I,46869,86,0
I,46870,86,0
I,46871,97,0
I,46872,86,0
I,46873,86,0
I,46874,86,0
I,46875,97,0
I,46876,86,0
I,46877,86,0
I,46878,87,0
I,46879,86,0
I,46880,86,0
I,46881,86,0
I,46882,86,0
I,46883,86,0
I,46884,97,0
I,46885,86,0
I,46886,86,0
I,46887,97,0
I,46888,97,0
I,46889,86,0
I,46890,87,0
I,46891,96,0
I,46892,97,0
I,46893,86,0
I,46894,97,0
I,46895,86,0
I,46896,86,0
I,46897,86,0
I,46898,87,0
I,46899,86,0
I,46900,86,0
I,46901,86,0
I,46902,86,0
I,46903,97,0
I,46904,96,0
I,46905,86,0
I,46906,87,0
I,46907,86,0
I,46908,97,0
I,46909,86,0
I,46910,86,0
I,46911,86,0
I,46912,86,0
I,46913,86,0
I,46914,97,0
I,46915,86,0
I,46916,86,0
I,46917,86,0
I,46918,86,0
I,46919,86,0
I,46920,86,0
I,46921,86,0
I,46922,97,0
I,46923,97,0
I,46924,97,0
I,46925,86,0
I,46926,86,0
I,46927,97,0
I,46928,87,0
I,46929,97,0
I,46930,97,0
I,46931,86,0
I,46932,86,0
I,46933,86,0
I,46934,97,0
I,46935,86,0
I,46936,86,0
I,46937,86,0
I,46938,97,0
I,46939,86,0
I,46940,86,0
I,46941,97,0
I,46942,97,0
I,46943,86,0
I,46944,86,0
I,46945,87,0
I,46946,86,0
I,46947,97,0
I,46948,86,0
I,46949,86,0
I,46950,87,0
I,46951,97,0
I,46952,97,0
I,46953,86,0
I,46954,86,0
I,46955,97,0
I,46956,86,0
I,46957,86,0
I,46958,86,0
I,46959,86,0
I,46960,86,0
I,46961,86,0
I,46962,86,0
I,46963,96,0
I,46964,86,0
I,46965,86,0
I,46966,97,0
I,46967,97,0
I,46968,86,0
I,46969,76,0
I,46970,87,0
I,46971,86,0
I,46972,97,0
I,46973,86,0
I,46974,86,0
I,46975,87,0
I,46976,86,0
I,46977,86,0
I,46978,86,0
I,46979,86,0
I,46980,97,0
I,46981,86,0
I,46982,86,0
I,46983,86,0
I,46984,86,0
I,46985,96,0
I,46986,86,0
I,46987,86,0
I,46988,86,0
I,46989,86,0
I,46990,86,0
I,46991,86,0
I,46992,97,0
I,46993,97,0
I,46994,86,0
I,46995,86,0
I,46996,86,0
I,46997,97,0
I,46998,86,0
I,46999,86,0
I,47000,86,0
I,47001,87,0
I,47002,86,0
I,47003,97,0
I,47004,86,0
I,47005,86,0
I,47006,87,0
I,47007,86,0
I,47008,86,0
I,47009,86,0
I,47010,86,0
I,47011,87,0
I,47012,86,0
I,47013,86,0
I,47014,86,0
I,47015,86,0
I,47016,97,0
I,47017,86,0
I,47018,97,0
I,47019,86,0
I,47020,97,0
I,47021,97,0
I,47022,86,0
I,47023,86,0
I,47024,86,0
I,47025,86,0
I,47026,97,0
I,47027,86,0
I,47028,97,0
I,47029,97,0
I,47030,86,0
I,47031,86,0
I,47032,86,0
I,47033,86,0
I,47034,97,0
I,47035,86,0
I,47036,86,0
I,47037,86,0
I,47038,86,0
I,47039,86,0
I,47040,86,0
I,47041,87,0
I,47042,96,0
I,47043,87,0
I,47044,86,0
I,47045,86,0
I,47046,86,0
I,47047,86,0
I,47048,87,0
I,47049,86,0
I,47050,86,0
I,47051,86,0
I,47052,86,0
I,47053,86,0
I,47054,96,0
I,47055,86,0
I,47056,86,0
I,47057,86,0
I,47058,97,0
I,47059,97,0
I,47060,86,0
I,47061,86,0
I,47062,86,0
I,47063,97,0
I,47064,86,0
I,47065,86,0
I,47066,86,0
I,47067,86,0
I,47068,86,0
I,47069,86,0
I,47070,86,0
I,47071,86,0
I,47072,86,0
I,47073,97,0
I,47074,86,0
I,47075,97,0
I,47076,86,0
I,47077,161,0
I,47078,97,0
I,47079,86,0
I,47080,97,0
I,47081,97,0
I,47082,86,0
I,47083,86,0
I,47084,86,0
I,47085,87,0
I,47086,86,0
I,47087,97,0
I,47088,86,0
I,47089,86,0
I,47090,97,0
I,47091,86,0
I,47092,97,0
I,47093,96,0
I,47094,86,0
I,47095,86,0
I,47096,96,0
I,47097,87,0
I,47098,86,0
I,47099,86,0
I,47100,86,0
I,47101,86,0
I,47102,97,0
I,47103,86,0
I,47104,86,0
I,47105,86,0
I,47106,86,0
I,47107,86,0
I,47108,86,0
I,47109,86,0
I,47110,87,0
I,47111,97,0
I,47112,86,0
I,47113,97,0
I,47114,86,0
I,47115,86,0
I,47116,86,0
I,47117,86,0
I,47118,86,0
I,47119,97,0
I,47120,97,0
I,47121,86,0
I,47122,86,0
I,47123,97,0
I,47124,86,0
I,47125,86,0
I,47126,86,0
I,47127,86,0
I,47128,97,0
I,47129,86,0
I,47130,86,0
I,47131,86,0
I,47132,87,0
I,47133,86,0
I,47134,86,0
I,47135,86,0
I,47136,97,0
I,47137,86,0
I,47138,86,0
I,47139,97,0
I,47140,86,0
I,47141,96,0
I,47142,87,0
I,47143,97,0
I,47144,86,0
I,47145,97,0
I,47146,86,0
I,47147,86,0
I,47148,86,0
I,47149,86,0
I,47150,87,0
I,47151,86,0
I,47152,86,0
I,47153,86,0
I,47154,86,0
I,47155,86,0
I,47156,97,0
I,47157,86,0
I,47158,86,0
I,47159,86,0
I,47160,86,0
I,47161,86,0
I,47162,86,0
I,47163,86,0
I,47164,86,0
I,47165,86,0
I,47166,86,0
I,47167,86,0
I,47168,86,0
I,47169,86,0
I,47170,97,0
I,47171,86,0
I,47172,96,0
I,47173,86,0
I,47174,97,0
I,47175,86,0
I,47176,86,0
I,47177,86,0
I,47178,86,0
I,47179,86,0
I,47180,87,0
I,47181,86,0
I,47182,86,0
I,47183,97,0
I,47184,86,0
I,47185,97,0
I,47186,96,0
I,47187,97,0
I,47188,86,0
I,47189,97,0
I,47190,97,0
I,47191,86,0
I,47192,86,0
I,47193,87,0
I,47194,96,0
I,47195,97,0
I,47196,86,0
I,47197,86,0
I,47198,86,0
I,47199,86,0
I,47200,86,0
I,47201,97,0
I,47202,86,0
I,47203,86,0
I,47204,86,0
I,47205,86,0
I,47206,86,0
I,47207,86,0
I,47208,86,0
I,47209,86,0
I,47210,86,0
I,47211,86,0
I,47212,86,0
I,47213,87,0
I,47214,86,0
I,47215,86,0
I,47216,86,0
I,47217,86,0
I,47218,86,0
I,47219,86,0
I,47220,86,0
I,47221,86,0
I,47222,86,0
I,47223,87,0
I,47224,86,0
I,47225,97,0
I,47226,86,0
I,47227,97,0
I,47228,86,0
I,47229,388,0
I,47230,172,0
I,47231,151,0
I,47232,161,0
I,47233,183,0
I,47234,118,0
I,47235,129,0
I,47236,140,0
I,47237,130,0
I,47238,140,0
I,47239,150,0
I,47240,129,0
I,47241,151,0
I,47242,129,0
I,47243,129,0
I,47244,151,0
I,47245,119,0
I,47246,162,0
I,47247,140,0
I,47248,151,0
I,47249,140,0
I,47250,139,0
I,47251,118,0
I,47252,140,0
I,47253,129,0
I,47254,140,0
I,47255,129,0
I,47256,150,0
I,47257,130,0
I,47258,129,0
I,47259,161,0
I,47260,140,0
I,47261,129,0
I,47262,151,0
I,47263,118,0
I,47264,129,0
I,47265,151,0
I,47266,150,0
I,47267,140,0
I,47268,139,0
I,47269,140,0
I,47270,118,0
I,47271,118,0
I,47272,129,0
I,47273,129,0
I,47274,140,0
I,47275,129,0
I,47276,150,0
I,47277,130,0
I,47278,129,0
I,47279,129,0
I,47280,119,0
I,47281,150,0
I,47282,140,0
I,47283,129,0
I,47284,118,0
I,47285,129,0
I,47286,107,0
I,47287,129,0
I,47288,140,0
I,47289,129,0
I,47290,130,0
I,47291,172,0
I,47292,129,0
I,47293,140,0
I,47294,119,0
I,47295,140,0
I,47296,140,0
I,47297,140,0
I,47298,151,0
I,47299,108,0
I,47300,140,0
I,47301,118,0
I,47302,140,0
I,47303,129,0
I,47304,161,0
I,47305,129,0
I,47306,129,0
I,47307,107,0
I,47308,129,0
I,47309,150,0
I,47310,140,0
I,47311,150,0
I,47312,140,0
I,47313,151,0
I,47314,119,0
I,47315,140,0
I,47316,129,0
I,47317,151,0
I,47318,140,0
I,47319,139,0
I,47320,140,0
I,47321,129,0
I,47322,129,0
I,47323,130,0
I,47324,129,0
I,47325,129,0
I,47326,129,0
I,47327,162,0
I,47328,129,0
I,47329,129,0
I,47330,129,0
I,47331,140,0
I,47332,129,0
I,47333,140,0
I,47334,130,0
I,47335,129,0
I,47336,129,0
I,47337,118,0
I,47338,129,0
I,47339,140,0
I,47340,129,0
I,47341,140,0
I,47342,130,0
I,47343,118,0
I,47344,118,0
I,47345,129,0
I,47346,129,0
I,47347,161,0
I,47348,139,0
I,47349,119,0
I,47350,118,0
I,47351,119,0
I,47352,129,0
I,47353,129,0
I,47354,129,0
I,47355,150,0
I,47356,118,0
I,47357,107,0
I,47358,108,0
I,47359,129,0
I,47360,129,0
I,47361,129,0
I,47362,129,0
I,47363,129,0
I,47364,107,0
I,47365,129,0
I,47366,118,0
I,47367,119,0
I,47368,129,0
I,47369,150,0
I,47370,118,0
I,47371,119,0
I,47372,151,0
I,47373,118,0
I,47374,140,0
I,47375,140,0
I,47376,129,0
I,47377,150,0
I,47378,140,0
I,47379,119,0
I,47380,129,0
I,47381,130,0
I,47382,129,0
I,47383,119,0
I,47384,130,0
I,47385,129,0
I,47386,129,0
I,47387,139,0
I,47388,129,0
I,47389,161,0
I,47390,129,0
I,47391,140,0
I,47392,129,0
I,47393,140,0
I,47394,107,0
I,47395,140,0
I,47396,118,0
I,47397,118,0
I,47398,139,0
I,47399,129,0
I,47400,118,0
I,47401,118,0
I,47402,129,0
I,47403,130,0
I,47404,140,0
I,47405,140,0
I,47406,118,0
I,47407,129,0
I,47408,107,0
I,47409,161,0
I,47410,129,0
I,47411,140,0
I,47412,129,0
I,47413,129,0
I,47414,107,0
I,47415,118,0
I,47416,119,0
I,47417,129,0
I,47418,119,0
I,47419,150,0
I,47420,129,0
I,47421,130,0
I,47422,150,0
I,47423,118,0
I,47424,118,0
I,47425,129,0
I,47426,119,0
I,47427,150,0
I,47428,140,0
I,47429,151,0
I,47430,140,0
I,47431,140,0
I,47432,119,0
I,47433,173,0
I,47434,161,0
I,47435,710,0
I,47436,151,0
I,47437,129,0
I,47438,150,0
I,47439,129,0
I,47440,139,0
I,47441,108,0
I,47442,107,0
I,47443,119,0
I,47444,130,0
I,47445,140,0
I,47446,118,0
I,47447,118,0
I,47448,129,0
I,47449,118,0
I,47450,119,0
I,47451,129,0
I,47452,129,0
I,47453,140,0
I,47454,118,0
I,47455,140,0
I,47456,140,0
I,47457,140,0
I,47458,150,0
I,47459,140,0
I,47460,162,0
I,47461,140,0
I,47462,130,0
I,47463,130,0
I,47464,129,0
I,47465,129,0
I,47466,130,0
I,47467,129,0
I,47468,129,0
I,47469,129,0
I,47470,129,0
I,47471,140,0
I,47472,173,0
I,47473,150,0
I,47474,118,0
I,47475,140,0
I,47476,129,0
I,47477,139,0
I,47478,140,0
I,47479,140,0
I,47480,129,0
I,47481,129,0
I,47482,140,0
I,47483,140,0
I,47484,129,0
I,47485,118,0
I,47486,140,0
I,47487,108,0
I,47488,129,0
I,47489,140,0
I,47490,118,0
I,47491,129,0
I,47492,129,0
I,47493,97,0
I,47494,129,0
I,47495,140,0
I,47496,129,0
I,47497,119,0
I,47498,108,0
I,47499,118,0
I,47500,151,0
I,47501,140,0
I,47502,119,0
I,47503,119,0
I,47504,129,0
I,47505,151,0
I,47506,118,0
I,47507,118,0
I,47508,119,0
I,47509,118,0
I,47510,107,0
I,47511,118,0
I,47512,118,0
I,47513,107,0
I,47514,118,0
I,47515,129,0
I,47516,129,0
I,47517,140,0
I,47518,130,0
I,47519,151,0
I,47520,193,0
I,47521,140,0
I,47522,140,0
I,47523,161,0
I,47524,129,0
I,47525,108,0
I,47526,118,0
I,47527,119,0
I,47528,140,0
I,47529,150,0
I,47530,151,0
I,47531,107,0
I,47532,119,0
I,47533,107,0
I,47534,108,0
I,47535,183,0
I,47536,118,0
I,47537,118,0
I,47538,140,0
I,47539,75,0
I,47540,75,0
I,47541,64,0
I,47542,76,0
I,47543,75,0
I,47544,75,0
I,47545,76,0
I,47546,64,0
I,47547,75,0
I,47548,75,0
I,47549,76,0
I,47550,65,0
I,47551,75,0
I,47552,76,0
I,47553,86,0
I,47554,75,0
I,47555,76,0
I,47556,64,0
I,47557,65,0
I,47558,75,0
I,47559,75,0
I,47560,75,0
I,47561,75,0
I,47562,65,0
I,47563,75,0
I,47564,65,0
I,47565,65,0
I,47566,65,0
I,47567,151,0
I,47568,65,0
I,47569,75,0
I,47570,76,0
I,47571,75,0
I,47572,65,0
I,47573,75,0
I,47574,64,0
I,47575,76,0
I,47576,64,0
I,47577,65,0
I,47578,64,0
I,47579,76,0
I,47580,64,0
I,47581,76,0
I,47582,75,0
I,47583,75,0
I,47584,75,0
I,47585,86,0
I,47586,65,0
I,47587,64,0
I,47588,76,0
I,47589,64,0
I,47590,65,0
I,47591,75,0
I,47592,65,0
I,47593,64,0
I,47594,76,0
I,47595,64,0
I,47596,76,0
I,47597,75,0
I,47598,76,0
I,47599,64,0
I,47600,65,0
I,47601,75,0
I,47602,64,0
I,47603,65,0
I,47604,65,0
I,47605,75,0
I,47606,75,0
I,47607,64,0
I,47608,65,0
I,47609,65,0
I,47610,76,0
I,47611,75,0
I,47612,65,0
I,47613,64,0
I,47614,65,0
I,47615,75,0
I,47616,75,0
I,47617,86,0
I,47618,64,0
I,47619,76,0
I,47620,64,0
I,47621,65,0
I,47622,75,0
I,47623,64,0
I,47624,65,0
I,47625,65,0
I,47626,76,0
I,47627,65,0
I,47628,75,0
I,47629,75,0
I,47630,75,0
I,47631,64,0
I,47632,76,0
I,47633,64,0
I,47634,76,0
I,47635,75,0
I,47636,76,0
I,47637,64,0
I,47638,64,0
I,47639,65,0
I,47640,75,0
I,47641,65,0
I,47642,75,0
I,47643,65,0
I,47644,75,0
I,47645,65,0
I,47646,64,0
I,47647,76,0
I,47648,75,0
I,47649,76,0
I,47650,64,0
I,47651,76,0
I,47652,75,0
I,47653,65,0
I,47654,75,0
I,47655,64,0
I,47656,65,0
I,47657,76,0
I,47658,64,0
I,47659,76,0
I,47660,75,0
I,47661,76,0
I,47662,64,0
I,47663,65,0
I,47664,64,0
I,47665,76,0
I,47666,64,0
I,47667,76,0
I,47668,75,0
I,47669,76,0
I,47670,64,0
I,47671,75,0
I,47672,65,0
I,47673,64,0
I,47674,76,0
I,47675,75,0
I,47676,75,0
I,47677,64,0
I,47678,65,0
I,47679,75,0
I,47680,65,0
I,47681,75,0
I,47682,76,0
I,47683,75,0
I,47684,65,0
I,47685,75,0
I,47686,65,0
I,47687,64,0
I,47688,65,0
I,47689,76,0
I,47690,64,0
I,47691,65,0
I,47692,75,0
I,47693,65,0
I,47694,64,0
I,47695,75,0
I,47696,65,0
I,47697,75,0
I,47698,75,0
I,47699,76,0
I,47700,75,0
I,47701,65,0
I,47702,65,0
I,47703,64,0
I,47704,76,0
I,47705,75,0
I,47706,76,0
I,47707,64,0
I,47708,76,0
I,47709,75,0
I,47710,75,0
I,47711,65,0
I,47712,75,0
I,47713,86,0
I,47714,75,0
I,47715,65,0
I,47716,75,0
I,47717,75,0
I,47718,75,0
I,47719,75,0
I,47720,75,0
I,47721,64,0
I,47722,75,0
I,47723,65,0
I,47724,65,0
I,47725,65,0
I,47726,65,0
I,47727,64,0
I,47728,65,0
I,47729,64,0
I,47730,76,0
I,47731,64,0
I,47732,76,0
I,47733,64,0
I,47734,76,0
I,47735,75,0
I,47736,76,0
I,47737,75,0
I,47738,65,0
I,47739,64,0
I,47740,75,0
I,47741,75,0
I,47742,76,0
I,47743,75,0
I,47744,75,0
I,47745,86,0
I,47746,64,0
I,47747,75,0
I,47748,64,0
I,47749,76,0
I,47750,65,0
I,47751,75,0
I,47752,64,0
I,47753,75,0
I,47754,75,0
I,47755,75,0
I,47756,75,0
I,47757,65,0
I,47758,75,0
I,47759,76,0
I,47760,75,0
I,47761,65,0
I,47762,75,0
I,47763,65,0
I,47764,64,0
I,47765,76,0
I,47766,75,0
I,47767,65,0
I,47768,75,0
I,47769,75,0
I,47770,65,0
I,47771,75,0
I,47772,76,0
I,47773,76,0
I,47774,75,0
I,47775,76,0
I,47776,75,0
I,47777,86,0
I,47778,75,0
I,47779,75,0
I,47780,76,0
I,47781,75,0
I,47782,65,0
I,47783,75,0
I,47784,76,0
I,47785,75,0
I,47786,65,0
I,47787,64,0
I,47788,76,0
I,47789,75,0
I,47790,76,0
I,47791,75,0
I,47792,65,0
I,47793,64,0
I,47794,65,0
I,47795,75,0
I,47796,75,0
I,47797,65,0
I,47798,64,0
I,47799,65,0
I,47800,75,0
I,47801,65,0
I,47802,75,0
I,47803,75,0
I,47804,76,0
I,47805,65,0
I,47806,65,0
I,47807,75,0
I,47808,64,0
I,47809,86,0
I,47810,76,0
I,47811,75,0
I,47812,65,0
I,47813,64,0
I,47814,441,0
I,47815,161,0
I,47816,97,0
I,47817,76,0
I,47818,86,0
I,47819,86,0
I,47820,86,0
I,47821,86,0
I,47822,86,0
I,47823,96,0
I,47824,86,0
I,47825,86,0
I,47826,86,0
I,47827,97,0
I,47828,97,0
I,47829,86,0
I,47830,97,0
I,47831,86,0
I,47832,86,0
I,47833,86,0
I,47834,86,0
I,47835,86,0
I,47836,86,0
I,47837,86,0
I,47838,97,0
I,47839,87,0
I,47840,86,0
I,47841,86,0
I,47842,97,0
I,47843,97,0
I,47844,86,0
I,47845,96,0
I,47846,86,0
I,47847,86,0
I,47848,86,0
I,47849,86,0
I,47850,97,0
I,47851,86,0
I,47852,86,0
I,47853,97,0
I,47854,97,0
I,47855,97,0
I,47856,96,0
I,47857,86,0
I,47858,97,0
I,47859,86,0
I,47860,97,0
I,47861,97,0
I,47862,107,0
I,47863,86,0
I,47864,86,0
I,47865,86,0
I,47866,86,0
I,47867,97,0
I,47868,97,0
I,47869,87,0
I,47870,97,0
I,47871,86,0
I,47872,86,0
I,47873,86,0
I,47874,86,0
I,47875,86,0
I,47876,87,0
I,47877,86,0
I,47878,86,0
I,47879,86,0
I,47880,96,0
I,47881,86,0
I,47882,86,0
I,47883,97,0
I,47884,96,0
I,47885,97,0
I,47886,86,0
I,47887,86,0
I,47888,86,0
I,47889,97,0
I,47890,86,0
I,47891,86,0
I,47892,86,0
I,47893,86,0
I,47894,108,0
I,47895,86,0
I,47896,97,0
I,47897,87,0
I,47898,97,0
I,47899,86,0
I,47900,86,0
I,47901,96,0
I,47902,86,0
I,47903,86,0
I,47904,86,0
I,47905,86,0
I,47906,86,0
I,47907,86,0
I,47908,86,0
I,47909,87,0
I,47910,86,0
I,47911,86,0
I,47912,86,0
I,47913,86,0
I,47914,86,0
I,47915,97,0
I,47916,87,0
I,47917,86,0
I,47918,86,0
I,47919,97,0
I,47920,86,0
I,47921,97,0
I,47922,86,0
I,47923,87,0
I,47924,86,0
I,47925,86,0
I,47926,107,0
I,47927,86,0
I,47928,86,0
I,47929,86,0
I,47930,87,0
I,47931,86,0
I,47932,86,0
I,47933,86,0
I,47934,86,0
I,47935,97,0
I,47936,86,0
I,47937,97,0
I,47938,86,0
I,47939,97,0
I,47940,86,0
I,47941,86,0
I,47942,86,0
I,47943,86,0
I,47944,86,0
I,47945,86,0
I,47946,86,0
I,47947,97,0
I,47948,86,0
I,47949,97,0
I,47950,86,0
I,47951,97,0
I,47952,86,0
I,47953,86,0
I,47954,86,0
I,47955,86,0
I,47956,87,0
I,47957,97,0
I,47958,97,0
I,47959,97,0
I,47960,86,0
I,47961,97,0
I,47962,86,0
I,47963,86,0
I,47964,86,0
I,47965,96,0
I,47966,97,0
I,47967,86,0
I,47968,87,0
I,47969,86,0
I,47970,86,0
I,47971,97,0
I,47972,86,0
I,47973,97,0
I,47974,86,0
I,47975,86,0
I,47976,86,0
I,47977,86,0
I,47978,86,0
I,47979,97,0
I,47980,87,0
I,47981,86,0
I,47982,97,0
I,47983,86,0
I,47984,97,0
I,47985,86,0
I,47986,86,0
I,47987,97,0
I,47988,86,0
I,47989,97,0
I,47990,107,0
I,47991,97,0
I,47992,86,0
I,47993,86,0
I,47994,86,0
I,47995,86,0
I,47996,97,0
I,47997,96,0
I,47998,86,0
I,47999,86,0
I,48000,86,0
I,48001,86,0
